sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
口腔科	10	1608665	持针器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	11	1608665	唇钩-3/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	12	1608665	根扩针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	13	1608665	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	14	1608665	镊子缸-1/Z2032	1	13.0	13.0	warning	special_only 未命中特色规则
口腔科	15	1608665	排龈刀-1/Z7537	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	16	1608665	钳子-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	17	1608665	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	18	1608665	手机-1/Z7526	14	8.0	8.0	warning	special_only 未命中特色规则
口腔科	19	1608665	吸唾-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	20	1608665	组件-5/Z1026	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	21	1608700	持针器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	22	1608700	钳子-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	23	1608700	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	24	1608700	挺子-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	25	1608700	注射器-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	26	1609048	车针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	27	1609048	唇钩-3/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	28	1609048	刀柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	29	1609048	根扩针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	30	1609048	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	31	1609048	三枪头-5/Z7520	2	27.5	27.5	warning	special_only 未命中特色规则
口腔科	32	1609048	手机-1/Z7526	12	8.0	8.0	warning	special_only 未命中特色规则
口腔科	33	1609048	组件-5/Z1026	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	34	1609390	成型夹1/Z1026	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	35	1609390	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	36	1609390	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	37	1609390	手机-1/Z7526	8	8.0	8.0	warning	special_only 未命中特色规则
口腔科	38	1609390	针类组件-20/Z7520	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	39	1609390	注射器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	40	1609390	组件-5/Z1026	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	41	1609837	唇钩-4/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	42	1609837	根扩针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	43	1609837	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	44	1609837	手机-1/Z7526	4	8.0	8.0	warning	special_only 未命中特色规则
口腔科	45	1609837	挺子-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	46	1609837	注射器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	47	1609837	组件-4/Z7530	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	48	1610355	车针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	49	1610355	唇钩-4/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	50	1610355	根扩针-15/Z7520	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	51	1610355	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	52	1610355	注射器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	53	1610389	洁牙机手柄-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	54	1610389	手机-1/Z7526	6	8.0	8.0	warning	special_only 未命中特色规则
口腔科	55	1610794	洁牙机手柄-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	56	1610794	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	57	1610794	手机-1/Z7526	3	8.0	8.0	warning	special_only 未命中特色规则
口腔科	58	1610794	针类组件-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	59	1611551	车针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	60	1611551	唇钩-4/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	61	1611551	根扩针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	62	1611551	刮治器-3/Z7530	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	63	1611551	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	64	1611551	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	65	1611551	手机-1/Z7526	6	8.0	8.0	warning	special_only 未命中特色规则
口腔科	66	1611551	注射器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	67	1611551	组件-5/Z1026	2	27.5	27.5	warning	special_only 未命中特色规则
口腔科	68	1611867	洁牙机手柄-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	69	1611867	开口器-1/Z1026	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	70	1611867	镊子缸-2/Z2044	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	71	1611867	去冠器-1/Z7534	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	72	1611867	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	73	1611867	手机-1/Z7526	10	8.0	8.0	warning	special_only 未命中特色规则
口腔科	74	1611867	挺子-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	75	1611867	托盘-3/Z1526	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	76	1611867	钥匙-1/Z1020	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	77	1611867	针类组件-15/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	78	1611867	针类组件-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	79	1611867	组件-5/Z1026	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	80	1612389	充填器-1/Z7530	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	81	1612389	唇钩-4/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	82	1612389	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	83	1612389	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	84	1612389	手机-1/Z7526	6	8.0	8.0	warning	special_only 未命中特色规则
口腔科	85	1612389	针类组件-15/Z7520	2	16.5	16.5	warning	special_only 未命中特色规则
口腔科	86	1612389	组件-4/Z7530	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	87	1612823	车针-15/z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	88	1612823	钳子-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	89	1612823	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	90	1612823	手机-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	91	1612823	挺子-1/Z7526	3	8.0	8.0	warning	special_only 未命中特色规则
口腔科	92	1612823	托盘-4/Z1526	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	93	1613168	车针-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	94	1613168	成型夹1/Z1026	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	95	1613168	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	96	1613168	手机-1/Z7526	8	8.0	8.0	warning	special_only 未命中特色规则
口腔科	97	1613168	注射器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	98	1613168	组件-4/Z7530	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	99	1613560	持针器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	100	1613560	唇钩-3/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	101	1613560	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	102	1613560	钳子-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	103	1613560	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	104	1613560	手机-1/Z7526	4	8.0	8.0	warning	special_only 未命中特色规则
口腔科	105	1613560	挺子-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	106	1613560	针类组件-15/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	107	1614137	成型夹1/Z1026	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	108	1614137	洁牙机手柄-1/Z7526	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	109	1614137	钳子-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	110	1614137	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	111	1614137	手机-1/Z7526	13	8.0	8.0	warning	special_only 未命中特色规则
口腔科	112	1614137	挺子-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	113	1614137	针类组件-15/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	114	1614137	针类组件-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	115	1614137	注射器-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	116	1614137	组件-4/Z7530	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	117	1614572	车针-15/z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	118	1614572	唇钩-3/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	119	1614572	根扩针-15/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	120	1614572	洁牙机手柄-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	121	1614572	钳子-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	122	1614572	去冠器-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	123	1614572	三枪头-5/Z7520	2	27.5	27.5	warning	special_only 未命中特色规则
口腔科	124	1614572	手机-1/Z7526	11	8.0	8.0	warning	special_only 未命中特色规则
口腔科	125	1614572	组件-4/Z7530	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	126	1614886	车针-15/z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	127	1614886	根扩针-15/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	128	1614886	三枪头-5/Z7520	2	27.5	27.5	warning	special_only 未命中特色规则
口腔科	129	1614886	手机-1/Z7526	8	8.0	8.0	warning	special_only 未命中特色规则
口腔科	130	1614886	托盘-4/Z1526	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	131	1614886	组件-4/Z7530	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	132	1615338	持针器-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	133	1615338	唇钩-3/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	134	1615338	钳子-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	135	1615338	去冠器-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	136	1615338	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	137	1615338	手机-1/Z7526	3	8.0	8.0	warning	special_only 未命中特色规则
口腔科	138	1615338	挺子-1/Z7526	4	8.0	8.0	warning	special_only 未命中特色规则
口腔科	139	1615338	托盘-5/Z1526	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	140	1615338	针类组件-15/Z7520	1	16.5	16.5	warning	special_only 未命中特色规则
口腔科	141	1615338	注射器-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	142	1615338	组件-4/Z7530	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	143	1615582	洁牙机手柄-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	144	1615582	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	145	1615582	手机-1/Z7526	9	8.0	8.0	warning	special_only 未命中特色规则
口腔科	146	1615582	针类组件-20/Z7520	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	147	1616088	车针-15/z7520	2	16.5	16.5	warning	special_only 未命中特色规则
口腔科	148	1616088	唇钩-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	149	1616088	根扩针-15/Z7520	2	22.0	22.0	warning	special_only 未命中特色规则
口腔科	150	1616088	洁牙机手柄-1/Z7526	2	8.0	8.0	warning	special_only 未命中特色规则
口腔科	151	1616088	开口器-1/Z1026	1	8.0	8.0	warning	special_only 未命中特色规则
口腔科	152	1616088	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
口腔科	153	1616088	手机-1/Z7526	13	8.0	8.0	warning	special_only 未命中特色规则
口腔科	154	1616088	托盘-4/Z1526	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	155	1616088	组件-4/Z7530	1	22.0	22.0	warning	special_only 未命中特色规则
口腔科	156	1616113	三枪头-5/Z7520	1	27.5	27.5	warning	special_only 未命中特色规则
妇一科	9	1608654	凹凸钳-1/Z1035	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	10	1608654	剪刀-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	11	1608654	止血钳-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	12	1608654	宫颈扩张包-4件/W6050	2	22.0	22.0	warning	special_only 未命中特色规则
妇一科	13	1609044	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	14	1609388	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	15	1610789	凹凸钳-1/Z1035	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	16	1610789	镊子-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	17	1610789	宫颈扩张包-4件/W6050	3	22.0	22.0	warning	special_only 未命中特色规则
妇一科	18	1611519	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	19	1611549	凹凸钳-1/Z1035	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	20	1611549	剪刀-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	21	1612754	凹凸钳-1/Z1035	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	22	1612754	宫颈钳-1/Z1535	1	11.0	11.0	warning	special_only 未命中特色规则
妇一科	23	1612754	剪刀-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	24	1612754	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	25	1613165	止血钳-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	26	1613528	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	27	1613559	镊子-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	28	1614569	凹凸钳-1/Z1035	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	29	1614569	剪刀-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
妇一科	30	1614569	止血钳-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	31	1614569	宫颈扩张包-4件/W6050	2	22.0	22.0	warning	special_only 未命中特色规则
妇一科	32	1614890	镊子-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
妇一科	33	1614890	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	34	1615335	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇一科	35	1615550	宫颈扩张包-4件/W6050	1	22.0	22.0	warning	special_only 未命中特色规则
妇三	9	1608271	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	10	1609387	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	11	1610352	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	12	1611114	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	13	1612019	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	14	1612753	凹凸钳-1/Z1035	1	8.0	8.0	warning	special_only 未命中特色规则
妇三	15	1613527	无菌缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	16	1613846	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	17	1615549	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇三	18	1616105	换药缸-1/Z2530	1	16.0	16.0	warning	special_only 未命中特色规则
妇保	9	1609386	止血钳-1/Z1029	1	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	9	1608183	棉球/Z1535	15	2.5	2.5	warning	敷料包(纸塑袋)+棉球——未识别规格
妇幼门诊手术室	10	1608225	人流包	4	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	11	1608225	上取环包	3	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	12	1608272	取环钳-1/Z1535	2	11.0	11.0	warning	special_only 未命中特色规则
妇幼门诊手术室	13	1608272	止血钳-1/Z1029	3	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	14	1608272	扩棒-6，吸头1/W6050	2	38.5	38.5	warning	special_only 未命中特色规则
妇幼门诊手术室	15	1610332	棉球/Z1526	30	2.5	2.5	warning	敷料包(纸塑袋)+棉球——未识别规格
妇幼门诊手术室	16	1610387	换药缸-1/Z2530	5	16.0	16.0	warning	special_only 未命中特色规则
妇幼门诊手术室	17	1610387	取环钳-1/Z1535	1	11.0	11.0	warning	special_only 未命中特色规则
妇幼门诊手术室	18	1610387	止血钳-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	19	1610387	人流包	5	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	20	1610387	上取环包	3	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	21	1612348	人流包	2	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	22	1612348	上取环包	5	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	23	1612384	换药缸-1/Z2530	5	16.0	16.0	warning	special_only 未命中特色规则
妇幼门诊手术室	24	1612384	大镊子-1/Z7534	1	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	25	1612384	剪刀-1/Z1029	3	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	26	1612384	取环钳-1/Z1535	2	11.0	11.0	warning	special_only 未命中特色规则
妇幼门诊手术室	27	1614106	换药缸-1/Z2530	2	16.0	16.0	warning	special_only 未命中特色规则
妇幼门诊手术室	28	1614106	刮匙-1/Z7530	2	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	29	1614106	取环钳-1/Z1535	3	11.0	11.0	warning	special_only 未命中特色规则
妇幼门诊手术室	30	1614106	止血钳-1/Z1029	2	8.0	8.0	warning	special_only 未命中特色规则
妇幼门诊手术室	31	1614106	人流包	3	49.5	49.5	warning	special_only 未命中特色规则
妇幼门诊手术室	32	1614106	上取环包	6	49.5	49.5	warning	special_only 未命中特色规则
